"";"id";"date";"store";"item";"sales"
"9893";9892;"2018-03-24";10;11;78,8172955485833
"9894";9893;"2018-03-25";10;11;91,3172955485833
"9895";9894;"2018-03-26";10;11;107,317295548583
"9896";9895;"2018-03-27";10;11;71,3172955485833
"9897";9896;"2018-03-28";10;11;90,8172955485833
"9898";9897;"2018-03-29";10;11;79,8172955485833
"9899";9898;"2018-03-30";10;11;82,3172955485833
"9900";9899;"2018-03-31";10;11;96,8172955485833
"9901";9900;"2018-01-01";1;12;55,1355764963258
"9902";9901;"2018-01-02";1;12;55,719782250436
"9903";9902;"2018-01-03";1;12;57,2126076101312
"9904";9903;"2018-01-04";1;12;56,6066730502496
"9905";9904;"2018-01-05";1;12;58,4049497871244
"9906";9905;"2018-01-06";1;12;57,7769350788638
"9907";9906;"2018-01-07";1;12;58,0933979814245
"9908";9907;"2018-01-08";1;12;58,483378909403
"9909";9908;"2018-01-09";1;12;58,5977560472684
"9910";9909;"2018-01-10";1;12;59,1271826857588
"9911";9910;"2018-01-11";1;12;59,1998410677409
"9912";9911;"2018-01-12";1;12;59,4221301745475
"9913";9912;"2018-01-13";1;12;59,6299292278094
"9914";9913;"2018-01-14";1;12;59,7988443499061
"9915";9914;"2018-01-15";1;12;60,0349633285031
"9916";9915;"2018-01-16";1;12;60,1812779363303
"9917";9916;"2018-01-17";1;12;60,3444452757061
"9918";9917;"2018-01-18";1;12;60,4937420076101
"9919";9918;"2018-01-19";1;12;60,6324568686672
"9920";9919;"2018-01-20";1;12;60,7774506422374
"9921";9920;"2018-01-21";1;12;60,9008896194081
"9922";9921;"2018-01-22";1;12;61,021288791491
"9923";9922;"2018-01-23";1;12;61,1330166224853
"9924";9923;"2018-01-24";1;12;61,2383023386144
"9925";9924;"2018-01-25";1;12;61,3401592374396
"9926";9925;"2018-01-26";1;12;61,4339278681164
"9927";9926;"2018-01-27";1;12;61,5229342249856
"9928";9927;"2018-01-28";1;12;61,6062883094076
"9929";9928;"2018-01-29";1;12;61,6848473192619
"9930";9929;"2018-01-30";1;12;61,7593421261012
"9931";9930;"2018-01-31";1;12;61,8291692023752
"9932";9931;"2018-02-01";1;12;61,8950599305579
"9933";9932;"2018-02-02";1;12;61,9570022869172
"9934";9933;"2018-02-03";1;12;62,0153548535952
"9935";9934;"2018-02-04";1;12;62,0704080024592
"9936";9935;"2018-02-05";1;12;62,12221318628
"9937";9936;"2018-02-06";1;12;62,1710317822536
"9938";9937;"2018-02-07";1;12;62,2169867781976
"9939";9938;"2018-02-08";1;12;62,2602723679582
"9940";9939;"2018-02-09";1;12;62,3010589670893
"9941";9940;"2018-02-10";1;12;62,3394694445764
"9942";9941;"2018-02-11";1;12;62,3756532641393
"9943";9942;"2018-02-12";1;12;62,4097291464168
"9944";9943;"2018-02-13";1;12;62,4418250105206
"9945";9944;"2018-02-14";1;12;62,472058775742
"9946";9945;"2018-02-15";1;12;62,50053531248
"9947";9946;"2018-02-16";1;12;62,527358543292
"9948";9947;"2018-02-17";1;12;62,5526223016394
"9949";9948;"2018-02-18";1;12;62,5764181690215
"9950";9949;"2018-02-19";1;12;62,5988319528307
"9951";9950;"2018-02-20";1;12;62,6199435065558
"9952";9951;"2018-02-21";1;12;62,639828797477
"9953";9952;"2018-02-22";1;12;62,6585586151069
"9954";9953;"2018-02-23";1;12;62,6762002496955
"9955";9954;"2018-02-24";1;12;62,6928170112454
"9956";9955;"2018-02-25";1;12;62,7084683933512
"9957";9956;"2018-02-26";1;12;62,7232105392869
"9958";9957;"2018-02-27";1;12;62,7370961832907
"9959";9958;"2018-02-28";1;12;62,7501751088495
"9960";9959;"2018-03-01";1;12;62,7624941971831
"9961";9960;"2018-03-02";1;12;62,7740975893489
"9962";9961;"2018-03-03";1;12;62,7850268766044
"9963";9962;"2018-03-04";1;12;62,7953212052089
"9964";9963;"2018-03-05";1;12;62,805017467013
"9965";9964;"2018-03-06";1;12;62,8141504092159
"9966";9965;"2018-03-07";1;12;62,8227527591709
"9967";9966;"2018-03-08";1;12;62,8308553449761
"9968";9967;"2018-03-09";1;12;62,8384871981527
"9969";9968;"2018-03-10";1;12;62,845675666898
"9970";9969;"2018-03-11";1;12;62,8524465103562
"9971";9970;"2018-03-12";1;12;62,8588239913163
"9972";9971;"2018-03-13";1;12;62,8648309633222
"9973";9972;"2018-03-14";1;12;62,8704889511428
"9974";9973;"2018-03-15";1;12;62,8758182295482
"9975";9974;"2018-03-16";1;12;62,8808378953638
"9976";9975;"2018-03-17";1;12;62,8855659360543
"9977";9976;"2018-03-18";1;12;62,8900192941416
"9978";9977;"2018-03-19";1;12;62,8942139276493
"9979";9978;"2018-03-20";1;12;62,8981648675693
"9980";9979;"2018-03-21";1;12;62,9018862716295
"9981";9980;"2018-03-22";1;12;62,9053914750727
"9982";9981;"2018-03-23";1;12;62,9086930384256
"9983";9982;"2018-03-24";1;12;62,9118027924572
"9984";9983;"2018-03-25";1;12;62,9147318806196
"9985";9984;"2018-03-26";1;12;62,9174907989643
"9986";9985;"2018-03-27";1;12;62,9200894337656
"9987";9986;"2018-03-28";1;12;62,9225370969436
"9988";9987;"2018-03-29";1;12;62,9248425594224
"9989";9988;"2018-03-30";1;12;62,9270140825669
"9990";9989;"2018-03-31";1;12;62,9290594477842
"9991";9990;"2018-01-01";2;12;77,5930269905768
"9992";9991;"2018-01-02";2;12;74,0102793102989
"9993";9992;"2018-01-03";2;12;73,0213948343046
"9994";9993;"2018-01-04";2;12;73,5576336597378
"9995";9994;"2018-01-05";2;12;81,7937096433492
"9996";9995;"2018-01-06";2;12;82,9958747440579
"9997";9996;"2018-01-07";2;12;81,7573441381215
"9998";9997;"2018-01-08";2;12;79,1061962922905
"9999";9998;"2018-01-09";2;12;76,6828159789013
"10000";9999;"2018-01-10";2;12;75,624998348933
"10001";10000;"2018-01-11";2;12;77,4060031636157
"10002";10001;"2018-01-12";2;12;79,3271934079698
"10003";10002;"2018-01-13";2;12;80,3515436710725
"10004";10003;"2018-01-14";2;12;80,0805556669864
"10005";10004;"2018-01-15";2;12;78,9410736596913
"10006";10005;"2018-01-16";2;12;77,7854438370276
"10007";10006;"2018-01-17";2;12;77,5371566639536
"10008";10007;"2018-01-18";2;12;78,067458743795
"10009";10008;"2018-01-19";2;12;78,8530355853883
"10010";10009;"2018-01-20";2;12;79,3326267814598
"10011";10010;"2018-01-21";2;12;79,2574767000072
"10012";10011;"2018-01-22";2;12;78,7847422439231
"10013";10012;"2018-01-23";2;12;78,3380820372579
"10014";10013;"2018-01-24";2;12;78,2014638427702
"10015";10014;"2018-01-25";2;12;78,3925635313231
"10016";10015;"2018-01-26";2;12;78,7121399840999
"10017";10016;"2018-01-27";2;12;78,9198565645495
"10018";10017;"2018-01-28";2;12;78,9002690370481
"10019";10018;"2018-01-29";2;12;78,7203200336978
"10020";10019;"2018-01-30";2;12;78,5358932159524
"10021";10020;"2018-01-31";2;12;78,4699175749895
"10022";10021;"2018-02-01";2;12;78,5393510397586
"10023";10022;"2018-02-02";2;12;78,6674975397246
"10024";10023;"2018-02-03";2;12;78,7554489572839
"10025";10024;"2018-02-04";2;12;78,754159522561
"10026";10025;"2018-02-05";2;12;78,6849117376425
"10027";10026;"2018-02-06";2;12;78,6091209489333
"10028";10027;"2018-02-07";2;12;78,5786013199843
"10029";10028;"2018-02-08";2;12;78,6033400528938
"10030";10029;"2018-02-09";2;12;78,6542456127114
"10031";10030;"2018-02-10";2;12;78,6915516547317
"10032";10031;"2018-02-11";2;12;78,6936072229661
"10033";10032;"2018-02-12";2;12;78,6670880263089
"10034";10033;"2018-02-13";2;12;78,6361218525565
"10035";10034;"2018-02-14";2;12;78,6222936284747
"10036";10035;"2018-02-15";2;12;78,6308670475023
"10037";10036;"2018-02-16";2;12;78,6510337375611
"10038";10037;"2018-02-17";2;12;78,666758775491
"10039";10038;"2018-02-18";2;12;78,668614984105
"10040";10039;"2018-02-19";2;12;78,6585355139442
"10041";10040;"2018-02-20";2;12;78,6459392605889
"10042";10041;"2018-02-21";2;12;78,6397640848195
"10043";10042;"2018-02-22";2;12;78,6426436245951
"10044";10043;"2018-02-23";2;12;78,6505987245398
"10045";10044;"2018-02-24";2;12;78,6571885907791
"10046";10045;"2018-02-25";2;12;78,6583493189953
"10047";10046;"2018-02-26";2;12;78,6545500065923
"10048";10047;"2018-02-27";2;12;78,6494458220895
"10049";10048;"2018-02-28";2;12;78,6467236586579
"10050";10049;"2018-03-01";2;12;78,6476470624745
"10051";10050;"2018-03-02";2;12;78,6507705355168
"10052";10051;"2018-03-03";2;12;78,6535178215476
"10053";10052;"2018-03-04";2;12;78,6541507239625
"10054";10053;"2018-03-05";2;12;78,6527318109473
"10055";10054;"2018-03-06";2;12;78,6506716845808
"10056";10055;"2018-03-07";2;12;78,6494846088208
"10057";10056;"2018-03-08";2;12;78,6497594168824
"10058";10057;"2018-03-09";2;12;78,6509798439447
"10059";10058;"2018-03-10";2;12;78,6521196514884
"10060";10059;"2018-03-11";2;12;78,6524404565021
"10061";10060;"2018-03-12";2;12;78,6519162615431
"10062";10061;"2018-03-13";2;12;78,6510880563201
"10063";10062;"2018-03-14";2;12;78,6505751569604
"10064";10063;"2018-03-15";2;12;78,6506461152498
"10065";10064;"2018-03-16";2;12;78,6511205023036
"10066";10065;"2018-03-17";2;12;78,6515912250513
"10067";10066;"2018-03-18";2;12;78,6517465766175
"10068";10067;"2018-03-19";2;12;78,651555419066
"10069";10068;"2018-03-20";2;12;78,6512237944758
"10070";10069;"2018-03-21";2;12;78,6510039635107
"10071";10070;"2018-03-22";2;12;78,6510163598909
"10072";10071;"2018-03-23";2;12;78,6511997273208
"10073";10072;"2018-03-24";2;12;78,6513932775959
"10074";10073;"2018-03-25";2;12;78,6514661749616
"10075";10074;"2018-03-26";2;12;78,6513975673541
"10076";10075;"2018-03-27";2;12;78,651265318328
"10077";10076;"2018-03-28";2;12;78,65117176817
"10078";10077;"2018-03-29";2;12;78,651170194637
"10079";10078;"2018-03-30";2;12;78,6512406410499
"10080";10079;"2018-03-31";2;12;78,6513198887912
"10081";10080;"2018-01-01";3;12;61,343423436716
"10082";10081;"2018-01-02";3;12;38,1220207025751
"10083";10082;"2018-01-03";3;12;54,8091910748126
"10084";10083;"2018-01-04";3;12;46,0258554238372
"10085";10084;"2018-01-05";3;12;71,5461762652001
"10086";10085;"2018-01-06";3;12;54,8652822736424
"10087";10086;"2018-01-07";3;12;75,4835757715417
"10088";10087;"2018-01-08";3;12;74,6245417725638
"10089";10088;"2018-01-09";3;12;40,7563281374632
"10090";10089;"2018-01-10";3;12;56,2150977279894
"10091";10090;"2018-01-11";3;12;58,4042195336367
"10092";10091;"2018-01-12";3;12;67,436912063378
"10093";10092;"2018-01-13";3;12;67,0924077706306
"10094";10093;"2018-01-14";3;12;68,7442381746829
"10095";10094;"2018-01-15";3;12;65,7212607624906
"10096";10095;"2018-01-16";3;12;54,1646801779366
"10097";10096;"2018-01-17";3;12;57,0099146013181
"10098";10097;"2018-01-18";3;12;49,6680455786455
"10099";10098;"2018-01-19";3;12;72,879955265365
"10100";10099;"2018-01-20";3;12;75,1103565617256
"10101";10100;"2018-01-21";3;12;81,2814418389354
"10102";10101;"2018-01-22";3;12;64,7697557588028
"10103";10102;"2018-01-23";3;12;60,0569065112247
"10104";10103;"2018-01-24";3;12;64,9628353635429
"10105";10104;"2018-01-25";3;12;61,9163682370793
"10106";10105;"2018-01-26";3;12;56,5569652692987
"10107";10106;"2018-01-27";3;12;67,3842606060933
"10108";10107;"2018-01-28";3;12;62,5472177881527
"10109";10108;"2018-01-29";3;12;77,4178031633977
"10110";10109;"2018-01-30";3;12;54,4991898909492
"10111";10110;"2018-01-31";3;12;61,9638334927341
"10112";10111;"2018-02-01";3;12;64,9625758676639
"10113";10112;"2018-02-02";3;12;73,9887911444205
"10114";10113;"2018-02-03";3;12;73,4511326335029
"10115";10114;"2018-02-04";3;12;82,9896029538757
"10116";10115;"2018-02-05";3;12;74,9573398592975
"10117";10116;"2018-02-06";3;12;55,4794278667735
"10118";10117;"2018-02-07";3;12;72,4680619936371
"10119";10118;"2018-02-08";3;12;69,4702648695861
"10120";10119;"2018-02-09";3;12;69,4746374470291
"10121";10120;"2018-02-10";3;12;74,9667118886738
"10122";10121;"2018-02-11";3;12;78,9755702364732
"10123";10122;"2018-02-12";3;12;80,46767499606
"10124";10123;"2018-02-13";3;12;52,4734814173083
"10125";10124;"2018-02-14";3;12;69,9701139055447
"10126";10125;"2018-02-15";3;12;55,4712496063393
"10127";10126;"2018-02-16";3;12;68,4718133493863
"10128";10127;"2018-02-17";3;12;75,4702221310145
"10129";10128;"2018-02-18";3;12;81,4722100172337
"10130";10129;"2018-02-19";3;12;87,9703160105332
"10131";10130;"2018-02-20";3;12;58,9718029428651
"10132";10131;"2018-02-21";3;12;62,9708562415061
"10133";10132;"2018-02-22";3;12;71,4712717105083
"10134";10133;"2018-02-23";3;12;68,4712861422034
"10135";10134;"2018-02-24";3;12;76,4709880285353
"10136";10135;"2018-02-25";3;12;77,4714212468001
"10137";10136;"2018-02-26";3;12;74,4709762730165
"10138";10137;"2018-02-27";3;12;60,9713483663057
"10139";10138;"2018-02-28";3;12;73,471092210334
"10140";10139;"2018-03-01";3;12;75,4712247197116
"10141";10140;"2018-03-02";3;12;81,4711986804128
"10142";10141;"2018-03-03";3;12;83,4711490531464
"10143";10142;"2018-03-04";3;12;95,9712401317643
"10144";10143;"2018-03-05";3;12;94,9711379026331
"10145";10144;"2018-03-06";3;12;73,9712290390861
"10146";10145;"2018-03-07";3;12;78,4711617999477
"10147";10146;"2018-03-08";3;12;77,4712009338597
"10148";10147;"2018-03-09";3;12;74,4711876270273
"10149";10148;"2018-03-10";3;12;88,4711813091198
"10150";10149;"2018-03-11";3;12;86,9711995648631
"10151";10150;"2018-03-12";3;12;99,9711766562302
"10152";10151;"2018-03-13";3;12;71,9711985166212
"10153";10152;"2018-03-14";3;12;67,4711813138954
"10154";10153;"2018-03-15";3;12;84,4711922964017
"10155";10154;"2018-03-16";3;12;83,4711874498128
"10156";10155;"2018-03-17";3;12;88,9711873284923
"10157";10156;"2018-03-18";3;12;99,4711907395289
"10158";10157;"2018-03-19";3;12;93,4711857531705
"10159";10158;"2018-03-20";3;12;66,4711908865058
"10160";10159;"2018-03-21";3;12;64,9711865848709
"10161";10160;"2018-03-22";3;12;74,9711895530316
"10162";10161;"2018-03-23";3;12;71,9711880113861
"10163";10162;"2018-03-24";3;12;96,9711883228964
"10164";10163;"2018-03-25";3;12;84,4711888878343
"10165";10164;"2018-03-26";3;12;100,971187840945
"10166";10165;"2018-03-27";3;12;66,9711890195029
"10167";10166;"2018-03-28";3;12;72,9711879666195
"10168";10167;"2018-03-29";3;12;68,4711887450404
"10169";10168;"2018-03-30";3;12;75,4711882905643
"10170";10169;"2018-03-31";3;12;96,4711884467835
"10171";10170;"2018-01-01";4;12;69,1652062444757
"10172";10171;"2018-01-02";4;12;69,2414445070753
"10173";10172;"2018-01-03";4;12;68,8436818425961
"10174";10173;"2018-01-04";4;12;71,1625629805867
"10175";10174;"2018-01-05";4;12;71,9281129426464
"10176";10175;"2018-01-06";4;12;71,1419507910358
"10177";10176;"2018-01-07";4;12;70,9347137125143
"10178";10177;"2018-01-08";4;12;70,7135439813176
"10179";10178;"2018-01-09";4;12;71,2153423211617
"10180";10179;"2018-01-10";4;12;71,5473502424555
"10181";10180;"2018-01-11";4;12;71,5577903117198
"10182";10181;"2018-01-12";4;12;71,55142435235
"10183";10182;"2018-01-13";4;12;71,5134888691847
"10184";10183;"2018-01-14";4;12;71,6383789043975
"10185";10184;"2018-01-15";4;12;71,7681681545392
"10186";10185;"2018-01-16";4;12;71,8442598936574
"10187";10186;"2018-01-17";4;12;71,8926563426585
"10188";10187;"2018-01-18";4;12;71,9197422766619
"10189";10188;"2018-01-19";4;12;71,9754922748456
"10190";10189;"2018-01-20";4;12;72,0386406958041
"10191";10190;"2018-01-21";4;12;72,0948012444493
"10192";10191;"2018-01-22";4;12;72,141211458975
"10193";10192;"2018-01-23";4;12;72,1782359460357
"10194";10193;"2018-01-24";4;12;72,2174660302778
"10195";10194;"2018-01-25";4;12;72,2577095430323
"10196";10195;"2018-01-26";4;12;72,2965950023818
"10197";10196;"2018-01-27";4;12;72,3322047185627
"10198";10197;"2018-01-28";4;12;72,3639532750456
"10199";10198;"2018-01-29";4;12;72,3941982829046
"10200";10199;"2018-01-30";4;12;72,4234171132233
"10201";10200;"2018-01-31";4;12;72,4515097636598
"10202";10201;"2018-02-01";4;12;72,4779877381165
"10203";10202;"2018-02-02";4;12;72,502582317934
"10204";10203;"2018-02-03";4;12;72,5257237911936
"10205";10204;"2018-02-04";4;12;72,5476643000866
"10206";10205;"2018-02-05";4;12;72,5685328259022
"10207";10206;"2018-02-06";4;12;72,5882853815769
"10208";10207;"2018-02-07";4;12;72,606873345538
"10209";10208;"2018-02-08";4;12;72,6243888889865
"10210";10209;"2018-02-09";4;12;72,6409315581458
"10211";10210;"2018-02-10";4;12;72,656588346022
"10212";10211;"2018-02-11";4;12;72,6713973470019
"10213";10212;"2018-02-12";4;12;72,6853792915227
"10214";10213;"2018-02-13";4;12;72,6985759978941
"10215";10214;"2018-02-14";4;12;72,7110367046922
"10216";10215;"2018-02-15";4;12;72,7228119818239
"10217";10216;"2018-02-16";4;12;72,733940875004
"10218";10217;"2018-02-17";4;12;72,7444543610325
"10219";10218;"2018-02-18";4;12;72,7543838993193
"10220";10219;"2018-02-19";4;12;72,7637618376167
"10221";10220;"2018-02-20";4;12;72,7726208661679
"10222";10221;"2018-02-21";4;12;72,7809906890357
"10223";10222;"2018-02-22";4;12;72,7888978082374
"10224";10223;"2018-02-23";4;12;72,796367086275
"10225";10224;"2018-02-24";4;12;72,8034224493846
"10226";10225;"2018-02-25";4;12;72,8100871529535
"10227";10226;"2018-02-26";4;12;72,816383140748
"10228";10227;"2018-02-27";4;12;72,8223308327925
"10229";10228;"2018-02-28";4;12;72,8279493592543
"10230";10229;"2018-03-01";4;12;72,833256815091
"10231";10230;"2018-03-02";4;12;72,8382704441841
"10232";10231;"2018-03-03";4;12;72,8430065831088
"10233";10232;"2018-03-04";4;12;72,8474806226282
"10234";10233;"2018-03-05";4;12;72,8517070518687
"10235";10234;"2018-03-06";4;12;72,8556995429008
"10236";10235;"2018-03-07";4;12;72,8594710372246
"10237";10236;"2018-03-08";4;12;72,863033778799
"10238";10237;"2018-03-09";4;12;72,8663993332576
"10239";10238;"2018-03-10";4;12;72,8695786154536
"10240";10239;"2018-03-11";4;12;72,8725819288134
"10241";10240;"2018-03-12";4;12;72,8754190091994
"10242";10241;"2018-03-13";4;12;72,8780990583278
"10243";10242;"2018-03-14";4;12;72,8806307704195
"10244";10243;"2018-03-15";4;12;72,8830223569652
"10245";10244;"2018-03-16";4;12;72,8852815728654
"10246";10245;"2018-03-17";4;12;72,8874157435713
"10247";10246;"2018-03-18";4;12;72,88943178993
"10248";10247;"2018-03-19";4;12;72,8913362504478
"10249";10248;"2018-03-20";4;12;72,8931353016939
"10250";10249;"2018-03-21";4;12;72,8948347779268
"10251";10250;"2018-03-22";4;12;72,896440190272
"10252";10251;"2018-03-23";4;12;72,8979567449072
"10253";10252;"2018-03-24";4;12;72,8993893600392
"10254";10253;"2018-03-25";4;12;72,9007426817198
"10255";10254;"2018-03-26";4;12;72,9020210987808
"10256";10255;"2018-03-27";4;12;72,9032287570681
"10257";10256;"2018-03-28";4;12;72,9043695729504
"10258";10257;"2018-03-29";4;12;72,9054472460647
"10259";10258;"2018-03-30";4;12;72,9064652713034
"10260";10259;"2018-03-31";4;12;72,9074269501173
"10261";10260;"2018-01-01";5;12;42,7859925739429
"10262";10261;"2018-01-02";5;12;42,6943338894385
"10263";10262;"2018-01-03";5;12;44,9723524400299
"10264";10263;"2018-01-04";5;12;46,6363228781327
"10265";10264;"2018-01-05";5;12;47,6597727535925
"10266";10265;"2018-01-06";5;12;47,2186368675796
"10267";10266;"2018-01-07";5;12;45,6775876703823
"10268";10267;"2018-01-08";5;12;44,5082682581181
"10269";10268;"2018-01-09";5;12;44,4362395650224
"10270";10269;"2018-01-10";5;12;45,1270207227519
"10271";10270;"2018-01-11";5;12;46,0870398129727
"10272";10271;"2018-01-12";5;12;46,6085361138944
"10273";10272;"2018-01-13";5;12;46,3870103394597
"10274";10273;"2018-01-14";5;12;45,7478554853175
"10275";10274;"2018-01-15";5;12;45,2120572869501
"10276";10275;"2018-01-16";5;12;45,0917599757586
"10277";10276;"2018-01-17";5;12;45,3979288023891
"10278";10277;"2018-01-18";5;12;45,8421687253619
"10279";10278;"2018-01-19";5;12;46,0924825031399
"10280";10279;"2018-01-20";5;12;46,0236546584527
"10281";10280;"2018-01-21";5;12;45,7482959420848
"10282";10281;"2018-01-22";5;12;45,4882524814462
"10283";10282;"2018-01-23";5;12;45,4156456384801
"10284";10283;"2018-01-24";5;12;45,5420590293566
"10285";10284;"2018-01-25";5;12;45,7418989894017
"10286";10285;"2018-01-26";5;12;45,8671261168687
"10287";10286;"2018-01-27";5;12;45,8495534080513
"10288";10287;"2018-01-28";5;12;45,7291279188244
"10289";10288;"2018-01-29";5;12;45,6071060662843
"10290";10289;"2018-01-30";5;12;45,5655060484878
"10291";10290;"2018-01-31";5;12;45,6158024947971
"10292";10291;"2018-02-01";5;12;45,7059181486558
"10293";10292;"2018-02-02";5;12;45,7677196755037
"10294";10293;"2018-02-03";5;12;45,7655406199403
"10295";10294;"2018-02-04";5;12;45,7137017370232
"10296";10295;"2018-02-05";5;12;45,6568539959933
"10297";10296;"2018-02-06";5;12;45,6339695495554
"10298";10297;"2018-02-07";5;12;45,6535071174992
"10299";10298;"2018-02-08";5;12;45,6938972494219
"10300";10299;"2018-02-09";5;12;45,7239524720604
"10301";10300;"2018-02-10";5;12;45,7256666242363
"10302";10301;"2018-02-11";5;12;45,7035968576182
"10303";10302;"2018-02-12";5;12;45,6772691059385
"10304";10303;"2018-02-13";5;12;45,6651297182421
"10305";10304;"2018-02-14";5;12;45,6724395398567
"10306";10305;"2018-02-15";5;12;45,6904034747126
"10307";10306;"2018-02-16";5;12;45,7048760272083
"10308";10307;"2018-02-17";5;12;45,7068895990539
"10309";10308;"2018-02-18";5;12;45,6976033508188
"10310";10309;"2018-02-19";5;12;45,685493591379
"10311";10310;"2018-02-20";5;12;45,679219698057
"10312";10311;"2018-02-21";5;12;45,6818004337013
"10313";10312;"2018-02-22";5;12;45,6897311657783
"10314";10313;"2018-02-23";5;12;45,6966372964324
"10315";10314;"2018-02-24";5;12;45,6981102934237
"10316";10315;"2018-02-25";5;12;45,694258168454
"10317";10316;"2018-02-26";5;12;45,6887254228589
"10318";10317;"2018-02-27";5;12;45,6855467789636
"10319";10318;"2018-02-28";5;12;45,6863728422882
"10320";10319;"2018-03-01";5;12;45,6898465595899
"10321";10320;"2018-03-02";5;12;45,6931145911968
"10322";10321;"2018-03-03";5;12;45,6940346594195
"10323";10322;"2018-03-04";5;12;45,692464037091
"10324";10323;"2018-03-05";5;12;45,6899529081498
"10325";10324;"2018-03-06";5;12;45,6883682265117
"10326";10325;"2018-03-07";5;12;45,6885825864672
"10327";10326;"2018-03-08";5;12;45,6900910778367
"10328";10327;"2018-03-09";5;12;45,6916255882127
"10329";10328;"2018-03-10";5;12;45,692155563764
"10330";10329;"2018-03-11";5;12;45,691528840154
"10331";10330;"2018-03-12";5;12;45,6903967224334
"10332";10331;"2018-03-13";5;12;45,6896172696905
"10333";10332;"2018-03-14";5;12;45,6896403938585
"10334";10333;"2018-03-15";5;12;45,6902892930999
"10335";10334;"2018-03-16";5;12;45,6910045821053
"10336";10335;"2018-03-17";5;12;45,6912949747688
"10337";10336;"2018-03-18";5;12;45,691051859026
"10338";10337;"2018-03-19";5;12;45,690544935969
"10339";10338;"2018-03-20";5;12;45,6901659555877
"10340";10339;"2018-03-21";5;12;45,6901424218596
"10341";10340;"2018-03-22";5;12;45,6904186002057
"10342";10341;"2018-03-23";5;12;45,6907497004904
"10343";10342;"2018-03-24";5;12;45,690903447814
"10344";10343;"2018-03-25";5;12;45,6908127670359
"10345";10344;"2018-03-26";5;12;45,6905873889082
"10346";10345;"2018-03-27";5;12;45,6904049853941
"10347";10346;"2018-03-28";5;12;45,6903787945403
"10348";10347;"2018-03-29";5;12;45,6904949113466
"10349";10348;"2018-03-30";5;12;45,6906471396837
"10350";10349;"2018-03-31";5;12;45,6907265043035
"10351";10350;"2018-01-01";6;12;42,7859925739429
"10352";10351;"2018-01-02";6;12;42,6943338894385
"10353";10352;"2018-01-03";6;12;44,9723524400299
"10354";10353;"2018-01-04";6;12;46,6363228781327
"10355";10354;"2018-01-05";6;12;47,6597727535925
"10356";10355;"2018-01-06";6;12;47,2186368675796
"10357";10356;"2018-01-07";6;12;45,6775876703823
"10358";10357;"2018-01-08";6;12;44,5082682581181
"10359";10358;"2018-01-09";6;12;44,4362395650224
"10360";10359;"2018-01-10";6;12;45,1270207227519
"10361";10360;"2018-01-11";6;12;46,0870398129727
"10362";10361;"2018-01-12";6;12;46,6085361138944
"10363";10362;"2018-01-13";6;12;46,3870103394597
"10364";10363;"2018-01-14";6;12;45,7478554853175
"10365";10364;"2018-01-15";6;12;45,2120572869501
"10366";10365;"2018-01-16";6;12;45,0917599757586
"10367";10366;"2018-01-17";6;12;45,3979288023891
"10368";10367;"2018-01-18";6;12;45,8421687253619
"10369";10368;"2018-01-19";6;12;46,0924825031399
"10370";10369;"2018-01-20";6;12;46,0236546584527
"10371";10370;"2018-01-21";6;12;45,7482959420848
"10372";10371;"2018-01-22";6;12;45,4882524814462
"10373";10372;"2018-01-23";6;12;45,4156456384801
"10374";10373;"2018-01-24";6;12;45,5420590293566
"10375";10374;"2018-01-25";6;12;45,7418989894017
"10376";10375;"2018-01-26";6;12;45,8671261168687
"10377";10376;"2018-01-27";6;12;45,8495534080513
"10378";10377;"2018-01-28";6;12;45,7291279188244
"10379";10378;"2018-01-29";6;12;45,6071060662843
"10380";10379;"2018-01-30";6;12;45,5655060484878
"10381";10380;"2018-01-31";6;12;45,6158024947971
"10382";10381;"2018-02-01";6;12;45,7059181486558
"10383";10382;"2018-02-02";6;12;45,7677196755037
"10384";10383;"2018-02-03";6;12;45,7655406199403
"10385";10384;"2018-02-04";6;12;45,7137017370232
"10386";10385;"2018-02-05";6;12;45,6568539959933
"10387";10386;"2018-02-06";6;12;45,6339695495554
"10388";10387;"2018-02-07";6;12;45,6535071174992
"10389";10388;"2018-02-08";6;12;45,6938972494219
"10390";10389;"2018-02-09";6;12;45,7239524720604
"10391";10390;"2018-02-10";6;12;45,7256666242363
"10392";10391;"2018-02-11";6;12;45,7035968576182
"10393";10392;"2018-02-12";6;12;45,6772691059385
"10394";10393;"2018-02-13";6;12;45,6651297182421
"10395";10394;"2018-02-14";6;12;45,6724395398567
"10396";10395;"2018-02-15";6;12;45,6904034747126
"10397";10396;"2018-02-16";6;12;45,7048760272083
"10398";10397;"2018-02-17";6;12;45,7068895990539
"10399";10398;"2018-02-18";6;12;45,6976033508188
"10400";10399;"2018-02-19";6;12;45,685493591379
"10401";10400;"2018-02-20";6;12;45,679219698057
"10402";10401;"2018-02-21";6;12;45,6818004337013
"10403";10402;"2018-02-22";6;12;45,6897311657783
"10404";10403;"2018-02-23";6;12;45,6966372964324
"10405";10404;"2018-02-24";6;12;45,6981102934237
"10406";10405;"2018-02-25";6;12;45,694258168454
"10407";10406;"2018-02-26";6;12;45,6887254228589
"10408";10407;"2018-02-27";6;12;45,6855467789636
"10409";10408;"2018-02-28";6;12;45,6863728422882
"10410";10409;"2018-03-01";6;12;45,6898465595899
"10411";10410;"2018-03-02";6;12;45,6931145911968
